,participant,par1,par2,par3,name
0,0_epo,0.25646476264303647,0.011593352755639632,,pieron
1,10_epo,0.2732902266606228,5.7448543239666e-21,,pieron
2,11_epo,0.5061708949361856,1.3046648050355809e-20,,pieron
3,12_epo,0.25984290692445366,2.743065004957953e-24,,pieron
4,13_epo,0.22781200493634823,3.4648583194084263e-07,,pieron
5,14_epo,0.3078043465369998,2.6636992870054773e-25,,pieron
6,15_epo,0.3623835839317338,5.617719581971461e-23,,pieron
7,16_epo,0.20181356596941863,4.045887614145893e-18,,pieron
8,17_epo,0.5859152197846309,2.319107159853461e-15,,pieron
9,18_epo,0.2058397001663728,0.03806424867294631,,pieron
10,19_epo,0.2097631796125596,0.055393338872690004,,pieron
11,1_epo,0.24263904816511317,1.4361390872786483e-21,,pieron
12,20_epo,0.21773766513670462,1.830023905606746e-15,,pieron
13,21_epo,0.19567302304579212,3.952025362087969e-18,,pieron
14,22_epo,0.25468110365641206,0.0003851568419424032,,pieron
15,23_epo,0.18284150029834592,0.09954849867319504,,pieron
16,24_epo,0.48111505681813127,1.8187068263012834e-22,,pieron
17,25_epo,0.16824274955035962,3.3763246743459305e-28,,pieron
18,2_epo,0.2205967837012036,9.13534059808607e-16,,pieron
19,3_epo,0.2951201199995519,0.04753411438715654,,pieron
20,4_epo,0.2314242356115105,1.1896022450732858e-27,,pieron
21,5_epo,0.2242715371589331,2.3122115039209427e-20,,pieron
22,6_epo,0.3003507224462317,1.3639594377888547e-24,,pieron
23,7_epo,0.32306510874420574,1.5954544676817653e-17,,pieron
24,8_epo,0.249523639303717,0.046122222364734095,,pieron
25,9_epo,0.2943608337048691,3.2212868745258414e-22,,pieron
