,participant,gof,name
0,0_epo,0.0055155836934949265,linear
1,10_epo,0.002398298141948915,linear
2,11_epo,0.0044388934187325505,linear
3,12_epo,0.003653689619729354,linear
4,13_epo,0.0023480782461503228,linear
5,14_epo,0.002313896800264669,linear
6,15_epo,0.004563086267867276,linear
7,16_epo,0.002239872495490276,linear
8,17_epo,0.002752205545393816,linear
9,18_epo,0.0038013312250987775,linear
10,19_epo,0.0019251964053043434,linear
11,1_epo,0.003755507062442453,linear
12,20_epo,0.0026698559803908,linear
13,21_epo,0.0023437845062855584,linear
14,22_epo,0.004019889252368369,linear
15,23_epo,0.0025082558274866743,linear
16,24_epo,0.006664176860953732,linear
17,25_epo,0.002550484736002779,linear
18,2_epo,0.0026604395894838082,linear
19,3_epo,0.0033558071437298095,linear
20,4_epo,0.002422985644600297,linear
21,5_epo,0.0028348548629989765,linear
22,6_epo,0.0036758554225218448,linear
23,7_epo,0.003879395518600376,linear
24,8_epo,0.0025034733622639324,linear
25,9_epo,0.002245930104267427,linear
