,participant,par1,par2,par3,name
0,0_epo,0.015707124085923094,1.4988357199199224e-28,,pieron
1,10_epo,0.015485235091348162,1.0870063147620592e-19,,pieron
2,11_epo,0.013194876798379707,0.0267358846487206,,pieron
3,12_epo,0.01683765453266275,7.557781235835089e-22,,pieron
4,13_epo,0.012299787180782751,2.680339974012537e-10,,pieron
5,14_epo,0.013892001271014375,0.022986058359066853,,pieron
6,15_epo,0.014090806159419874,1.2622866863407859e-20,,pieron
7,16_epo,0.013230732012750449,9.860761315262648e-32,,pieron
8,17_epo,0.013504512446545432,0.04672024927134163,,pieron
9,18_epo,0.014371733249515916,0.007494983613134322,,pieron
10,19_epo,0.01224613461017779,0.06135566495346745,,pieron
11,1_epo,0.013409300112641576,1.802112887864767e-15,,pieron
12,20_epo,0.015359629755431975,2.8434333556510326e-25,,pieron
13,21_epo,0.014423076923061122,1.0876940378932146e-24,,pieron
14,22_epo,0.016063056750658843,0.013774280699420684,,pieron
15,23_epo,0.014633471024899314,9.233080470196393e-25,,pieron
16,24_epo,0.013256998039268312,0.07443456363775057,,pieron
17,25_epo,0.015242790616031999,1.2110156812323606e-19,,pieron
18,2_epo,0.014855830799316462,0.005698500434502709,,pieron
19,3_epo,0.01496678980641744,0.030221601151881092,,pieron
20,4_epo,0.012521937251547752,4.302085715778573e-18,,pieron
21,5_epo,0.015653254962338943,3.84095361738588e-17,,pieron
22,6_epo,0.015810073362547413,0.02863437014719753,,pieron
23,7_epo,0.015728292916490288,0.026441624479466876,,pieron
24,8_epo,0.015397006021303849,0.05409166069983742,,pieron
25,9_epo,0.013720238095246072,3.6964633623463424e-24,,pieron
