,participant,gof,name
0,0_epo,0.004095534433851667,pieron
1,10_epo,0.002036794018392808,pieron
2,11_epo,0.0045681682429125885,pieron
3,12_epo,0.004563477670532664,pieron
4,13_epo,0.0036395701306572523,pieron
5,14_epo,0.002569391435657147,pieron
6,15_epo,0.007832355768515126,pieron
7,16_epo,0.003690314778365567,pieron
8,17_epo,0.0030865631827068306,pieron
9,18_epo,0.003953970337424525,pieron
10,19_epo,0.006492786306386585,pieron
11,1_epo,0.004123358898667336,pieron
12,20_epo,0.005194238831680929,pieron
13,21_epo,0.004908602639975236,pieron
14,22_epo,0.004156753796856184,pieron
15,23_epo,0.0034140425583504834,pieron
16,24_epo,0.0065905062487439355,pieron
17,25_epo,0.005163420710111873,pieron
18,2_epo,0.005428550868227405,pieron
19,3_epo,0.006676017120254998,pieron
20,4_epo,0.004900949726433244,pieron
21,5_epo,0.0039181228556382265,pieron
22,6_epo,0.003955661570210505,pieron
23,7_epo,0.005186776768630539,pieron
24,8_epo,0.0025180122486559344,pieron
25,9_epo,0.005507993058877197,pieron
