,participant,par1,par2,par3,name
0,0_epo,0.07130902711713127,0.010973808522236445,,pieron
1,10_epo,0.050036118890063264,0.1287993177839543,,pieron
2,11_epo,0.08408351523006238,0.03405413358702315,,pieron
3,12_epo,0.07395527010575845,0.07171907601514359,,pieron
4,13_epo,0.06578310257816948,0.06678081333489706,,pieron
5,14_epo,0.05589168436031315,0.061993393133756666,,pieron
6,15_epo,0.07107676609285213,2.277691712199311e-15,,pieron
7,16_epo,0.08374759844056139,0.01834771743769912,,pieron
8,17_epo,0.077833302913812,0.03869775918606141,,pieron
9,18_epo,0.07137338197640121,0.04332004117915781,,pieron
10,19_epo,0.08449835525624959,3.6009389942450702e-19,,pieron
11,1_epo,0.07642074443835122,0.049080919396374253,,pieron
12,20_epo,0.05908864594729877,0.069922615235835,,pieron
13,21_epo,0.0672013661121156,0.048231839918871235,,pieron
14,22_epo,0.07506439347310193,0.08137674197164253,,pieron
15,23_epo,0.06878902598023749,0.04178520318707895,,pieron
16,24_epo,0.06504183341741566,0.028591728699315044,,pieron
17,25_epo,0.08183414969339685,0.02254505090483609,,pieron
18,2_epo,0.07611902882054758,0.06594052074260881,,pieron
19,3_epo,0.07465474700347725,1.4484328579880805e-16,,pieron
20,4_epo,0.07031894327488591,0.0396222524682811,,pieron
21,5_epo,0.06321395473363137,0.015403924900390097,,pieron
22,6_epo,0.06024585962936831,0.05699485884175986,,pieron
23,7_epo,0.0648527451701606,0.022690723501485054,,pieron
24,8_epo,0.06408522598525002,0.07458906702342337,,pieron
25,9_epo,0.08424672259467017,0.07099812128966895,,pieron
