,participant,gof,name
0,0_epo,0.002835448744752898,fechner
1,10_epo,0.0010575699385627052,fechner
2,11_epo,0.0014655314672749945,fechner
3,12_epo,0.0034236263594623964,fechner
4,13_epo,0.002200231748440985,fechner
5,14_epo,0.0018796776828377813,fechner
6,15_epo,0.0018988793663576413,fechner
7,16_epo,0.0016131234371038984,fechner
8,17_epo,0.0013058443095240815,fechner
9,18_epo,0.001467586799751596,fechner
10,19_epo,0.001537933683557844,fechner
11,1_epo,0.0022565828928397215,fechner
12,20_epo,0.0009367511750649548,fechner
13,21_epo,0.0010405979672776819,fechner
14,22_epo,0.0049579082441826025,fechner
15,23_epo,0.0015957201471338556,fechner
16,24_epo,0.0027125764200510074,fechner
17,25_epo,0.0018003094548419086,fechner
18,2_epo,0.001002910487020858,fechner
19,3_epo,0.0024743954255020276,fechner
20,4_epo,0.0011652431578858533,fechner
21,5_epo,0.0021208753292460535,fechner
22,6_epo,0.00122823063549051,fechner
23,7_epo,0.0023335219109665746,fechner
24,8_epo,0.001594507591879781,fechner
25,9_epo,0.0022443625102009732,fechner
