,participant,gof,name
0,0_epo,0.00048012352559001145,fechner
1,10_epo,0.0005279670724412162,fechner
2,11_epo,0.0003711876377628805,fechner
3,12_epo,0.0011101083313134986,fechner
4,13_epo,0.000640387269294206,fechner
5,14_epo,0.00047195501096043983,fechner
6,15_epo,0.0005034879264999818,fechner
7,16_epo,0.000540815276402572,fechner
8,17_epo,0.0002663285585976112,fechner
9,18_epo,0.0007059728119176958,fechner
10,19_epo,0.0003034334113389318,fechner
11,1_epo,0.0005654880222959029,fechner
12,20_epo,0.000542872038185991,fechner
13,21_epo,0.00039844030161157227,fechner
14,22_epo,0.0006224205491296033,fechner
15,23_epo,0.0007695487727114542,fechner
16,24_epo,0.0006462109146858214,fechner
17,25_epo,0.000536097422055462,fechner
18,2_epo,0.0005157790039646127,fechner
19,3_epo,0.0006380077326225244,fechner
20,4_epo,0.0005637631373179267,fechner
21,5_epo,0.0005771294756327083,fechner
22,6_epo,0.0004153421858281838,fechner
23,7_epo,0.0007467689062051384,fechner
24,8_epo,0.00043213078867507715,fechner
25,9_epo,0.0005324843290322827,fechner
