,participant,par1,par2,par3,name
0,0_epo,0.06939939623234412,3.841488492222292e-15,,pieron
1,10_epo,0.050123291501984,0.13630231101221732,,pieron
2,11_epo,0.07553504538774135,0.09960519761225253,,pieron
3,12_epo,0.07061108918320065,3.9791634539937723e-16,,pieron
4,13_epo,0.06662351148732742,0.01704889385275779,,pieron
5,14_epo,0.054095692441102156,0.015206358990070877,,pieron
6,15_epo,0.05936260416368013,0.05592810857650881,,pieron
7,16_epo,0.07550213195514843,1.5207366594966493e-20,,pieron
8,17_epo,0.07399224689792679,1.891212151237549e-17,,pieron
9,18_epo,0.07016001264882683,0.0286457386040645,,pieron
10,19_epo,0.06804365069091525,0.030493894200127228,,pieron
11,1_epo,0.078633887614678,9.756631675773474e-27,,pieron
12,20_epo,0.05954854664247557,0.037834839020732786,,pieron
13,21_epo,0.06231699653898254,0.023719663926103564,,pieron
14,22_epo,0.06232129378233249,0.18373862832001903,,pieron
15,23_epo,0.05537965080889964,0.047234984288592255,,pieron
16,24_epo,0.051632068026393224,0.11617845426061983,,pieron
17,25_epo,0.07038493308469597,0.025117668917663247,,pieron
18,2_epo,0.0697585614455285,0.06469732806776593,,pieron
19,3_epo,0.07482186938958589,2.2037618248254186e-26,,pieron
20,4_epo,0.06264921233425114,0.05930141472027925,,pieron
21,5_epo,0.04874630153242648,0.0872276535808465,,pieron
22,6_epo,0.0517846933691631,0.09628735756875069,,pieron
23,7_epo,0.04555422948656063,0.19495849617428634,,pieron
24,8_epo,0.06343355775310934,0.13055925704179377,,pieron
25,9_epo,0.0868880235498099,0.002125962808891305,,pieron
