,participant,gof,name
0,0_epo,0.0005025562116893407,pieron
1,10_epo,0.0004288862774619388,pieron
2,11_epo,0.0003920248568259399,pieron
3,12_epo,0.000967676055510958,pieron
4,13_epo,0.0006807204105053657,pieron
5,14_epo,0.0004402122832824695,pieron
6,15_epo,0.00042886275335495715,pieron
7,16_epo,0.00045741912460239853,pieron
8,17_epo,0.00019889962279370077,pieron
9,18_epo,0.0007251354208763667,pieron
10,19_epo,0.0002851076635432987,pieron
11,1_epo,0.0005699273173570854,pieron
12,20_epo,0.0005066275883205897,pieron
13,21_epo,0.00033761337117380996,pieron
14,22_epo,0.0005602553335696048,pieron
15,23_epo,0.0006656714882577807,pieron
16,24_epo,0.000746094935758695,pieron
17,25_epo,0.0005422121471181731,pieron
18,2_epo,0.0004285063972224235,pieron
19,3_epo,0.0005449933444120818,pieron
20,4_epo,0.00046262553029287166,pieron
21,5_epo,0.0003572825846456531,pieron
22,6_epo,0.0003156544217079819,pieron
23,7_epo,0.000660529650894761,pieron
24,8_epo,0.0003068570345313641,pieron
25,9_epo,0.0005865844157237492,pieron
