,participant,par1,par2,par3,name
0,0_epo,0.12289039116009964,0.23727663191219692,,linear
1,10_epo,0.3307435264744676,0.4608301916264265,,linear
2,11_epo,0.4470486860054913,0.5425505120340339,,linear
3,12_epo,0.6869014485829048,0.48975115728989,,linear
4,13_epo,0.08130298581379125,0.29213678329635484,,linear
5,14_epo,0.15231965804014702,0.3307509175528992,,linear
6,15_epo,0.7363503111671856,0.8759011067478074,,linear
7,16_epo,0.18207828759957256,0.32763421490411027,,linear
8,17_epo,0.29642915458489877,0.5652541235818158,,linear
9,18_epo,-0.002450983982953181,0.2725677818082024,,linear
10,19_epo,0.3455602997603938,0.4334216102847551,,linear
11,1_epo,0.11386441036296198,0.3019915274685647,,linear
12,20_epo,0.4740028058798452,0.25827151752154365,,linear
13,21_epo,0.7088424697115556,0.37232900611988395,,linear
14,22_epo,-0.02809797475062248,0.3616968688025447,,linear
15,23_epo,0.14951804959886755,0.5328406516492861,,linear
16,24_epo,0.45748543273260844,0.7278895567363682,,linear
17,25_epo,0.14903508275145438,0.3484530528796208,,linear
18,2_epo,0.5761000956306236,0.5632075213901517,,linear
19,3_epo,0.1366359307454283,0.41150677354267506,,linear
20,4_epo,0.25818370852096023,0.2915566932554266,,linear
21,5_epo,0.059768858625254905,0.35993647265978457,,linear
22,6_epo,0.5323722795666015,0.528394469480595,,linear
23,7_epo,0.3254187921166022,0.4378283997810164,,linear
24,8_epo,-0.010484598196616344,0.33911127063254837,,linear
25,9_epo,0.42946228789552554,0.6347560197691337,,linear
