,participant,gof,name
0,0_epo,0.0028354487447528973,pieron
1,10_epo,0.0010133477731130922,pieron
2,11_epo,0.0014171749630225996,pieron
3,12_epo,0.0034238006083789213,pieron
4,13_epo,0.0021993962999028688,pieron
5,14_epo,0.0018792474706159103,pieron
6,15_epo,0.0018903363629769485,pieron
7,16_epo,0.001619400657834136,pieron
8,17_epo,0.0013058443095240815,pieron
9,18_epo,0.0014649427315335405,pieron
10,19_epo,0.0015350254612725434,pieron
11,1_epo,0.002266903111413115,pieron
12,20_epo,0.0009333817872963527,pieron
13,21_epo,0.0010391939946011559,pieron
14,22_epo,0.004816282715479729,pieron
15,23_epo,0.001591105336847154,pieron
16,24_epo,0.0026821350300647133,pieron
17,25_epo,0.0017995413650242595,pieron
18,2_epo,0.0009872252505444398,pieron
19,3_epo,0.0024743954156439037,pieron
20,4_epo,0.0011549000036385876,pieron
21,5_epo,0.002106572983444077,pieron
22,6_epo,0.001208345536306296,pieron
23,7_epo,0.0022488903184593656,pieron
24,8_epo,0.0015297947620857306,pieron
25,9_epo,0.0022444581740118387,pieron
