,participant,gof,name
0,0_epo,0.005524476818742019,pieron
1,10_epo,0.002409690883811773,pieron
2,11_epo,0.004559929735578682,pieron
3,12_epo,0.0036578118434005885,pieron
4,13_epo,0.002366769304776724,pieron
5,14_epo,0.002316040256849767,pieron
6,15_epo,0.004570343805578469,pieron
7,16_epo,0.0022506480250808246,pieron
8,17_epo,0.002749253303065028,pieron
9,18_epo,0.0038013778741265245,pieron
10,19_epo,0.0019241523601808107,pieron
11,1_epo,0.0038536631861335853,pieron
12,20_epo,0.002709620136073192,pieron
13,21_epo,0.0023436433684477184,pieron
14,22_epo,0.004038172462676217,pieron
15,23_epo,0.0025082571428911436,pieron
16,24_epo,0.00674482088955966,pieron
17,25_epo,0.002553505295583238,pieron
18,2_epo,0.0026606561327163878,pieron
19,3_epo,0.0033562542127279346,pieron
20,4_epo,0.0024238387704555754,pieron
21,5_epo,0.002849250782930312,pieron
22,6_epo,0.0037196183951690247,pieron
23,7_epo,0.003951958003657571,pieron
24,8_epo,0.002514507429000474,pieron
25,9_epo,0.002247513139183227,pieron
