,participant,par1,par2,par3,name
0,0_epo,18.509999999866352,0.3784993096184855,0.29878228978065463,fechner
1,10_epo,10.014295308255138,0.6732359163684796,0.3870894454328852,fechner
2,11_epo,5.859263188287357,0.8411640966091137,0.297740486095073,fechner
3,12_epo,8.59774128724864,0.9010368351201545,0.36627733850016575,fechner
4,13_epo,18.509999999563632,0.38265028758127323,0.30264057815484746,fechner
5,14_epo,18.509999999999945,0.43230076452596994,0.3677274681642067,fechner
6,15_epo,6.429690276143016,0.932547964820761,0.6983754235035534,fechner
7,16_epo,18.50999999999856,0.46469344155506,0.360498714148407,fechner
8,17_epo,18.509999999962663,0.6043585005496411,0.5902416910163698,fechner
9,18_epo,0.00020015148914671288,0.02537035701669914,0.3685673528711537,fechner
10,19_epo,14.500531877283649,0.626172171589078,0.4472282239792424,fechner
11,1_epo,11.816122293454137,0.5013612579159407,0.2659763900655369,fechner
12,20_epo,18.509999999999383,0.7444291786905382,0.2846254898285842,fechner
13,21_epo,18.5099999999933,0.9219504021723302,0.4084195820563162,fechner
14,22_epo,0.31128516498581194,0.014909327722185315,0.4567277295133273,fechner
15,23_epo,8.9314064898722,0.47160330584338345,0.5191906308527251,fechner
16,24_epo,8.519614349251276,0.7964761329129066,0.6127724999501031,fechner
17,25_epo,10.487552549518009,0.4850539795055643,0.34173456306733413,fechner
18,2_epo,10.554376818062423,0.8195875570614526,0.4865422916127048,fechner
19,3_epo,3.030372706546889e-12,0.13535319617251734,0.5533319170064941,fechner
20,4_epo,18.50999999999984,0.5549379928945413,0.31077125024878594,fechner
21,5_epo,14.71663464869693,0.394463101693022,0.37464341494465553,fechner
22,6_epo,18.509999999813363,0.7772305979969055,0.6065790228048392,fechner
23,7_epo,18.509999999982114,0.5924205632322469,0.48485530320918885,fechner
24,8_epo,0.0020704339841213226,0.009681622028541496,0.4275843354138561,fechner
25,9_epo,7.5205614264224705,0.7814179785554574,0.46710694884679604,fechner
