,participant,par1,par2,par3,name
0,0_epo,0.00031319140704119805,0.008168860829274656,,linear
1,10_epo,0.0006680860357323697,0.007977246917414128,,linear
2,11_epo,-0.0006278048484995871,0.008331093704724174,,linear
3,12_epo,0.001241923245235167,0.008117262607288546,,linear
4,13_epo,0.00022681853142118724,0.007074818820327956,,linear
5,14_epo,5.7606764045262913e-05,0.007935233274652752,,linear
6,15_epo,0.0014712530642042123,0.007363879090419493,,linear
7,16_epo,0.0010252210674666252,0.0070979925939388755,,linear
8,17_epo,0.0009081003199060597,0.007867297865590449,,linear
9,18_epo,-0.0008572341743519221,0.008683721142368416,,linear
10,19_epo,0.00016757354260633136,0.007464604012642109,,linear
11,1_epo,0.000514269667738068,0.007071895637434766,,linear
12,20_epo,0.0006746018608302971,0.007853903388319773,,linear
13,21_epo,0.0006625853594438617,0.007953881960609189,,linear
14,22_epo,-0.00014576010503852157,0.008996575349610536,,linear
15,23_epo,0.0009288282754043993,0.0072507711213024234,,linear
16,24_epo,-0.0003773998995167199,0.008070564529880973,,linear
17,25_epo,0.0011530921757841586,0.008579833691672652,,linear
18,2_epo,-0.0006378844257548577,0.008445193765325985,,linear
19,3_epo,-0.000608904473926473,0.008690899638259367,,linear
20,4_epo,0.00045886864867025165,0.0070033410538378055,,linear
21,5_epo,0.00046965196876253804,0.008302736458787366,,linear
22,6_epo,0.0009263144359643571,0.008176105834432694,,linear
23,7_epo,0.0010531053536327693,0.008452661551143518,,linear
24,8_epo,-0.0003958279164732542,0.009280385859252087,,linear
25,9_epo,-0.0005175783632953808,0.008065728910273136,,linear
