,participant,gof,name
0,0_epo,0.005033476175307345,pieron
1,10_epo,0.0015120041793302613,pieron
2,11_epo,0.0033550843960093377,pieron
3,12_epo,0.0030561046976049413,pieron
4,13_epo,0.0026457495400243757,pieron
5,14_epo,0.0025391340183985936,pieron
6,15_epo,0.004189028848466022,pieron
7,16_epo,0.0025722791018235524,pieron
8,17_epo,0.0025852428988757848,pieron
9,18_epo,0.004020611511483089,pieron
10,19_epo,0.0031855902407735078,pieron
11,1_epo,0.0036169953850116385,pieron
12,20_epo,0.0029041151518433587,pieron
13,21_epo,0.0025276667526032428,pieron
14,22_epo,0.0033910447880752983,pieron
15,23_epo,0.002655654787321967,pieron
16,24_epo,0.0032240693777912887,pieron
17,25_epo,0.003981562242246343,pieron
18,2_epo,0.0023525118140021064,pieron
19,3_epo,0.0049885719811513275,pieron
20,4_epo,0.0033820487472410103,pieron
21,5_epo,0.0020890839751662982,pieron
22,6_epo,0.0026570094675323784,pieron
23,7_epo,0.0027287597819535556,pieron
24,8_epo,0.0019431774396162834,pieron
25,9_epo,0.003640562247787954,pieron
