,participant,gof,name
0,0_epo,0.004095132242429617,fechner
1,10_epo,0.0020462810053451224,fechner
2,11_epo,0.004767366651387395,fechner
3,12_epo,0.004539195680643343,fechner
4,13_epo,0.003685960936152132,fechner
5,14_epo,0.002571845171559298,fechner
6,15_epo,0.007810751134966113,fechner
7,16_epo,0.003690314778365567,fechner
8,17_epo,0.0030738767014254786,fechner
9,18_epo,0.003969590685625195,fechner
10,19_epo,0.006488753706940453,fechner
11,1_epo,0.0042909816304664665,fechner
12,20_epo,0.0051942194859616875,fechner
13,21_epo,0.004918824376114421,fechner
14,22_epo,0.0041537538822539865,fechner
15,23_epo,0.003436667170069397,fechner
16,24_epo,0.0065961886809658195,fechner
17,25_epo,0.005164032255999265,fechner
18,2_epo,0.005428550868227404,fechner
19,3_epo,0.006705877734981972,fechner
20,4_epo,0.004900949738542267,fechner
21,5_epo,0.0039183572532824175,fechner
22,6_epo,0.003961792577821222,fechner
23,7_epo,0.0051881272082712265,fechner
24,8_epo,0.002527140606612436,fechner
25,9_epo,0.005451257876633226,fechner
