,participant,gof,name
0,0_epo,0.007212691749197238,fechner
1,10_epo,0.0064956787452650384,fechner
2,11_epo,0.007052204813759571,fechner
3,12_epo,0.006268910705506567,fechner
4,13_epo,0.0033808127962078223,fechner
5,14_epo,0.002721357046132298,fechner
6,15_epo,0.010710898681589353,fechner
7,16_epo,0.0038322350607239955,fechner
8,17_epo,0.0032511443337436344,fechner
9,18_epo,0.004372459246289681,fechner
10,19_epo,0.0037486395178279535,fechner
11,1_epo,0.005285901079530414,fechner
12,20_epo,0.004287661273790028,fechner
13,21_epo,0.004767853997381636,fechner
14,22_epo,0.004957744360843504,fechner
15,23_epo,0.0037036796499554663,fechner
16,24_epo,0.008714193836262365,fechner
17,25_epo,0.007023964701178212,fechner
18,2_epo,0.00708694737943353,fechner
19,3_epo,0.004397970648130817,fechner
20,4_epo,0.00428896218234506,fechner
21,5_epo,0.0065060395839153465,fechner
22,6_epo,0.009078014283212352,fechner
23,7_epo,0.005418446776130264,fechner
24,8_epo,0.0030237743995975494,fechner
25,9_epo,0.004401153328867731,fechner
