,participant,gof,name
0,0_epo,0.00048012302158883103,pieron
1,10_epo,0.0005282572481469889,pieron
2,11_epo,0.000373389320338215,pieron
3,12_epo,0.0011101083313134873,pieron
4,13_epo,0.0006420234956277121,pieron
5,14_epo,0.00047195500991003994,pieron
6,15_epo,0.0005000587581955391,pieron
7,16_epo,0.0005439815938716585,pieron
8,17_epo,0.0002665884152819348,pieron
9,18_epo,0.0007059728119166464,pieron
10,19_epo,0.0003029837179790999,pieron
11,1_epo,0.0005662013990917411,pieron
12,20_epo,0.0005428740402153063,pieron
13,21_epo,0.00039921345553108707,pieron
14,22_epo,0.0006216502404125416,pieron
15,23_epo,0.0007695487727103357,pieron
16,24_epo,0.0006462333944546618,pieron
17,25_epo,0.000534269063511628,pieron
18,2_epo,0.0005169734125824604,pieron
19,3_epo,0.0006369348673616698,pieron
20,4_epo,0.0005662483694272441,pieron
21,5_epo,0.0005773319010258061,pieron
22,6_epo,0.0004143505425596771,pieron
23,7_epo,0.0007490727093629248,pieron
24,8_epo,0.0004306828647989475,pieron
25,9_epo,0.000532763616514314,pieron
