,participant,par1,par2,par3,name
0,0_epo,0.008323097577696484,6.3959253902773065e-22,,pieron
1,10_epo,0.008303469036697143,2.543996518772117e-21,,pieron
2,11_epo,0.00775697712399562,0.03516348224501918,,pieron
3,12_epo,0.00872109661169266,1.6797567446807741e-18,,pieron
4,13_epo,0.0071859599013499855,8.864894624730798e-21,,pieron
5,14_epo,0.007963320461442958,3.402293121104109e-18,,pieron
6,15_epo,0.008061594202170444,1.509166350052366e-15,,pieron
7,16_epo,0.007599043715431358,3.940494230670457e-16,,pieron
8,17_epo,0.008304362774605806,7.910506745619929e-16,,pieron
9,18_epo,0.007897350727343289,0.04707499477222943,,pieron
10,19_epo,0.007546595797711189,7.292808967684684e-06,,pieron
11,1_epo,0.007323319521178633,7.624518241272367e-24,,pieron
12,20_epo,0.008184018342009517,1.280665839772974e-19,,pieron
13,21_epo,0.008267174848178106,3.679203697107308e-22,,pieron
14,22_epo,0.008925039551177896,1.9743271212528558e-12,,pieron
15,23_epo,0.007703993044634988,7.304389944136439e-17,,pieron
16,24_epo,0.007702715476676761,0.02447567811502994,,pieron
17,25_epo,0.00914497306986808,3.9781925334953176e-17,,pieron
18,2_epo,0.007917828442782172,0.027959830733626675,,pieron
19,3_epo,0.008210207737358814,0.023030715555449693,,pieron
20,4_epo,0.00722868546195635,7.670937271081847e-21,,pieron
21,5_epo,0.008533001808318175,1.8499410307365366e-21,,pieron
22,6_epo,0.008626606308411198,1.1128134872069821e-22,,pieron
23,7_epo,0.008971256996164719,2.5254185102573416e-17,,pieron
24,8_epo,0.009013310576736383,0.008489928662707005,,pieron
25,9_epo,0.0077050980804159175,0.014431643164592747,,pieron
