,participant,par1,par2,par3,name
0,6_epo,1.1355286132972044,4.0077474295192644e-13,,pieron
1,19_epo,0.930557721755894,1.713178694199334e-24,,pieron
2,20_epo,0.8042062952898251,3.595771894226484e-23,,pieron
3,10_epo,0.923534260321094,3.687577633109933e-24,,pieron
4,0_epo,0.6110603290413419,6.836697807177833e-18,,pieron
5,11_epo,1.0939676133747689,2.436204423714221e-24,,pieron
6,23_epo,0.9318726014657119,9.408494115565965e-15,,pieron
7,14_epo,0.6768181406849649,8.318383502600401e-22,,pieron
8,4_epo,0.7247296761765041,6.462857251647249e-19,,pieron
9,9_epo,1.2208723958333298,9.92544033642608e-23,,pieron
10,18_epo,0.5641381114393367,0.0329170267654378,,pieron
11,12_epo,1.1766719608516456,8.190218975268699e-23,,pieron
12,1_epo,0.6795040573204219,2.3032214077556837e-25,,pieron
13,24_epo,1.2840409712357912,1.9385268460864304e-22,,pieron
14,15_epo,1.5966740262665007,6.959012332271802e-21,,pieron
15,7_epo,0.9211881267490389,2.644938281413149e-23,,pieron
16,16_epo,0.7278930438987009,2.0531271313166388e-16,,pieron
17,17_epo,1.0350750687652668,8.191834562402591e-24,,pieron
18,25_epo,0.7989789045453481,4.7262652367052304e-17,,pieron
19,3_epo,0.8113532920779103,1.2434592558203389e-18,,pieron
20,21_epo,1.0412627239155623,5.435879223917005e-14,,pieron
21,13_epo,0.6086854558686633,9.952902086527987e-21,,pieron
22,5_epo,0.6873057469080146,3.3065228115272097e-17,,pieron
23,22_epo,0.6587395169910152,0.010165876648220088,,pieron
24,2_epo,1.1813526405954584,1.8047077637861037e-22,,pieron
25,8_epo,0.6176126149214861,0.02007123891088272,,pieron
