,participant,par1,par2,par3,name
0,0_epo,0.002275888968497286,0.02972214758739855,,linear
1,10_epo,0.0065511587706758995,0.03544790023476647,,linear
2,11_epo,0.003854440877498644,0.03256305091556788,,linear
3,12_epo,0.0013091197445429192,0.03995701561040129,,linear
4,13_epo,0.0049496943100265645,0.03536656839435226,,linear
5,14_epo,0.00042421178522866754,0.033328098115647964,,linear
6,15_epo,-0.006392114654882869,0.03764411631261194,,linear
7,16_epo,0.0036235356179096234,0.03417512586766003,,linear
8,17_epo,0.005300807088349124,0.027839177624386702,,linear
9,18_epo,0.0010440020938679018,0.04110143431820279,,linear
10,19_epo,-0.0024746060728347325,0.0328833872146436,,linear
11,1_epo,0.003502510571004258,0.03582864472031588,,linear
12,20_epo,0.0017304272906975005,0.03945765181249328,,linear
13,21_epo,0.00030855654708028535,0.03301769184325121,,linear
14,22_epo,-0.004890058450074206,0.03817072669239844,,linear
15,23_epo,0.005205298056360053,0.038273651361533045,,linear
16,24_epo,0.00807310219066626,0.03239478596355638,,linear
17,25_epo,-0.005763901331258746,0.03841248303618708,,linear
18,2_epo,0.00280681855761733,0.03617225353989728,,linear
19,3_epo,-0.004234684038513749,0.04117458418917108,,linear
20,4_epo,0.008425696576812337,0.031793381423808414,,linear
21,5_epo,0.002696484738569531,0.031047545610454794,,linear
22,6_epo,-0.0011183287532044244,0.0323633933726349,,linear
23,7_epo,0.004154664321034174,0.03871096906916893,,linear
24,8_epo,-0.0030878466875707833,0.03501881619789615,,linear
25,9_epo,-0.001476814610665562,0.03760498257313439,,linear
