,participant,par1,par2,par3,name
0,0_epo,0.008990363700290485,0.04848242514999081,,pieron
1,10_epo,0.008394579017860898,1.6515667718088219e-07,,pieron
2,11_epo,0.008652546612727463,8.706302109331591e-07,,pieron
3,12_epo,0.008592344874100289,2.461552881715357e-20,,pieron
4,13_epo,0.007434475806292076,7.395758715814019e-17,,pieron
5,14_epo,0.008042279411762866,1.2343188428406788e-21,,pieron
6,15_epo,0.008152631282729212,9.944558388729213e-13,,pieron
7,16_epo,0.008270779660232777,0.05075953776478494,,pieron
8,17_epo,0.00856914957050297,1.4985824362470064e-20,,pieron
9,18_epo,0.008225810446241153,0.04567934900918531,,pieron
10,19_epo,0.008243800492829972,7.786581978206671e-19,,pieron
11,1_epo,0.0076904296874879385,3.770733853712851e-19,,pieron
12,20_epo,0.008078277651896879,0.0314861459054921,,pieron
13,21_epo,0.008913797965391382,0.005921643077789058,,pieron
14,22_epo,0.009363091659151782,0.01201706330185672,,pieron
15,23_epo,0.007273800586078018,0.005389399378979119,,pieron
16,24_epo,0.008355823863636333,3.223547032016781e-22,,pieron
17,25_epo,0.008559905234651149,2.1957102333236575e-20,,pieron
18,2_epo,0.007713068181817951,1.1449036409075966e-20,,pieron
19,3_epo,0.008892877252219081,1.304775192045988e-18,,pieron
20,4_epo,0.007380423767265401,2.8290159284464784e-16,,pieron
21,5_epo,0.008052497994154266,0.03595905063718205,,pieron
22,6_epo,0.009011881363353009,0.02463798980981498,,pieron
23,7_epo,0.008769020558072382,0.015097783521219064,,pieron
24,8_epo,0.00844631923287501,0.08371060131433165,,pieron
25,9_epo,0.007794967458452637,1.0602685286418951e-18,,pieron
