,participant,par1,par2,par3,name
0,0_epo,5.203483141331261e-11,0.03570869122362289,0.06812428679439295,fechner
1,10_epo,3.9338845568104124e-10,0.04468599505001566,0.05540119262691061,fechner
2,11_epo,1.5334174397176048e-05,0.029673577298083238,0.08240030878340279,fechner
3,12_epo,18.50999988603534,0.07962243667698768,0.06456641314522449,fechner
4,13_epo,0.4773287308215059,0.20542273943118788,0.025536835309093783,fechner
5,14_epo,3.938189658328193,0.005733105147066755,0.05485889043420231,fechner
6,15_epo,3.1309315781407436,0.007680744330374271,0.06259986390545258,fechner
7,16_epo,18.50999999992634,0.1306914305399649,0.0598618479859372,fechner
8,17_epo,1.6891307568151284e-09,0.042901453351548276,0.07215171221132735,fechner
9,18_epo,1.10843965030194e-06,0.04000284422998071,0.0705111115758043,fechner
10,19_epo,1.0289860008887729e-05,0.03814462894829947,0.06859800728878257,fechner
11,1_epo,18.509999999999934,0.14052937933181323,0.06070456180958354,fechner
12,20_epo,9.25022823665628e-09,0.038779491628614604,0.06026641201998487,fechner
13,21_epo,0.00030151975568518206,0.03751325986753973,0.06233883508713304,fechner
14,22_epo,6.1470184877874395e-06,0.049037680331270955,0.07259390078075878,fechner
15,23_epo,7.491110007914331e-09,0.03910542073014936,0.056415824741748395,fechner
16,24_epo,2.6322730632558425e-10,0.045232478358424484,0.05588726153878166,fechner
17,25_epo,1.060305130731074,0.2689754851856105,4.6149202467867374e-07,fechner
18,2_epo,9.755620816480001e-07,0.05020953473019322,0.07174028896854617,fechner
19,3_epo,4.441063647791109,0.004486629009552406,0.07480331513421416,fechner
20,4_epo,7.212516690228293e-09,0.04589429163859516,0.064247271778375,fechner
21,5_epo,2.5846960934831215e-08,0.03795197914458458,0.05164593670372366,fechner
22,6_epo,1.060413856279318e-09,0.04543178653801386,0.054849595275688154,fechner
23,7_epo,5.299246458312368e-11,0.04091266521789957,0.053876254885986886,fechner
24,8_epo,4.826448418522242e-07,0.03742878263265147,0.07077321352803702,fechner
25,9_epo,18.509999999518044,0.07484295965057035,0.08170170006141388,fechner
