,participant,par1,par2,par3,name
0,6_epo,1.1279642795565512,0.4958396378209478,0.3391444304622871,fechner
1,19_epo,2.266116900473314e-07,0.27690604664987845,0.3998574892605722,fechner
2,20_epo,18.509999999327146,0.22612327719202452,0.45330876820790017,fechner
3,10_epo,18.509999999961167,0.2888086070634937,0.4629584373633409,fechner
4,0_epo,14.877208995981565,0.1424021735168658,0.549228649411073,fechner
5,11_epo,17.970231308332856,0.6287228440534816,0.5757130651093305,fechner
6,23_epo,1.5996780898942624e-08,0.3089475609943149,0.36349523659168903,fechner
7,14_epo,18.509999999990942,0.2150100165577373,0.5269498998315895,fechner
8,4_epo,1.1249813196062552,0.009860906313507918,0.5017238962600975,fechner
9,9_epo,13.237388721439993,0.22812091238125112,0.5759308234986068,fechner
10,18_epo,0.021998129966738715,0.14608875034689017,0.48017633843011515,fechner
11,12_epo,4.995977361039412,0.3719525131366156,0.42747113748075033,fechner
12,1_epo,18.509999999999554,0.35253436741836514,0.4443483128959117,fechner
13,24_epo,11.767853961986209,0.3577514802379388,0.6904312860217549,fechner
14,15_epo,10.59512678862171,0.35536944086447797,0.5675078567244364,fechner
15,7_epo,18.50999999999967,0.41195382291065813,0.4823255723539393,fechner
16,16_epo,18.509999993470387,0.1660843190085484,0.4534474851525301,fechner
17,17_epo,18.50999999619705,0.526287550890901,0.7143904595038165,fechner
18,25_epo,0.24342257738003906,0.693875265951647,1.1283475021148545e-10,fechner
19,3_epo,0.25049664413816225,0.02753096622643035,0.6259901427739993,fechner
20,21_epo,5.717549826032278e-09,0.15014239864406667,0.4411599371208438,fechner
21,13_epo,7.485956135085851e-06,0.1420599260516785,0.46603334513304784,fechner
22,5_epo,6.264045395107037,0.2943408837191159,0.390574301825755,fechner
23,22_epo,0.0058314117632956965,0.3681737830223889,0.4073017748742769,fechner
24,2_epo,18.50999999952293,0.20049563221193883,0.46633694083213556,fechner
25,8_epo,2.356786693448465e-06,0.04072663466685829,0.5298647132245059,fechner
