,participant,par1,par2,par3,name
0,0_epo,0.726766131122295,0.29043300065277067,0.009604996206432098,fechner
1,10_epo,0.006015200451387663,0.0257378715805061,0.0902492592152424,fechner
2,11_epo,4.9655018187922534e-08,0.05544108444356706,0.08675205162131165,fechner
3,12_epo,18.509999999368254,0.1698252507952736,0.0702308876694426,fechner
4,13_epo,1.797822412698269e-05,0.030044810292946103,0.0834702092975171,fechner
5,14_epo,2.4355674811765704e-05,0.03554503291716963,0.07522514860785273,fechner
6,15_epo,1.1541615435742345,0.35983050845579945,2.1486891585767385e-09,fechner
7,16_epo,6.491976456380558e-08,0.021202721462485783,0.08994562338610534,fechner
8,17_epo,1.5220068255171826,0.3206308133774642,3.7314751213450645e-10,fechner
9,18_epo,4.544261551026017,0.06792910932651464,0.08567463797594664,fechner
10,19_epo,18.509999671778193,0.12783626522007044,0.07933850703234628,fechner
11,1_epo,0.00016407426791206637,0.0479863242836657,0.09109481512161707,fechner
12,20_epo,15.665905792406148,0.04833866273978569,0.09579232889040576,fechner
13,21_epo,0.5684825877063648,0.31184889280113576,0.018615108551537668,fechner
14,22_epo,1.1779154523937907,0.28826389408833675,1.810130040841306e-10,fechner
15,23_epo,1.4631349462089494e-05,0.02974663705907475,0.1046325286391427,fechner
16,24_epo,4.5006856835144715e-10,0.040204546652180935,0.08168733501927199,fechner
17,25_epo,0.605426062189476,0.3733519775027943,9.785854599752914e-10,fechner
18,2_epo,1.1149860173489089e-08,0.04611369374898788,0.10324997456529275,fechner
19,3_epo,1.9982976401665452e-10,0.06078523554929504,0.11463050111016693,fechner
20,4_epo,0.17166050633133145,0.053202336185362485,0.09707274165036926,fechner
21,5_epo,2.2952953478844185e-09,0.04694564818800333,0.08344752461454874,fechner
22,6_epo,0.9906987884448527,0.3124608865940361,7.71450233049507e-11,fechner
23,7_epo,2.3252586888442874e-07,0.030213451775446248,0.09789851061468903,fechner
24,8_epo,0.000764686019031236,0.039085857692799465,0.08951607389230075,fechner
25,9_epo,18.509999990979075,0.20339141266862135,0.10669709440686466,fechner
