,participant,par1,par2,par3,name
0,0_epo,0.0015393621313236309,0.01494903748457778,,linear
1,10_epo,0.0014539788424168898,0.014775266569820429,,linear
2,11_epo,-0.0005612808932599814,0.013812700412526746,,linear
3,12_epo,0.003720109145386683,0.015028904763886016,,linear
4,13_epo,-0.0004609217677879811,0.012525638850538244,,linear
5,14_epo,-0.001459127882676596,0.014914940565731264,,linear
6,15_epo,0.0007146392240755529,0.013751901453765224,,linear
7,16_epo,0.0009005205687475776,0.012790625138796596,,linear
8,17_epo,-0.0019685149991304847,0.015087299028310113,,linear
9,18_epo,-0.0010355614311687092,0.01498254192807029,,linear
10,19_epo,-0.0014209783399556555,0.013694095648612821,,linear
11,1_epo,0.0005320873832907028,0.013149165306684139,,linear
12,20_epo,0.0008058475483300453,0.01496529000661284,,linear
13,21_epo,0.0016497768682980805,0.013643006314829424,,linear
14,22_epo,-0.0007399891631403478,0.016638034464555466,,linear
15,23_epo,0.0005850746760644553,0.014347983724820648,,linear
16,24_epo,-0.002995029145481076,0.015720902806981452,,linear
17,25_epo,0.0025443701749531637,0.013995775154290012,,linear
18,2_epo,0.0005565573514128852,0.01466972114850376,,linear
19,3_epo,-0.0007144600052146226,0.015757342131948095,,linear
20,4_epo,0.0017096222200485573,0.011682364100705124,,linear
21,5_epo,0.0014199297500933506,0.014957078573940708,,linear
22,6_epo,-0.0007556634206859061,0.01662407792612218,,linear
23,7_epo,-0.0025297155202167205,0.01737360011485299,,linear
24,8_epo,-0.0025602402844209166,0.01747777223848769,,linear
25,9_epo,-1.0314537444156002e-06,0.013720742399617514,,linear
