,participant,par1,par2,par3,name
0,0_epo,0.011079631232516055,0.09818944503981446,,linear
1,10_epo,0.01258834774437434,0.06533516884998725,,linear
2,11_epo,0.040981764035699864,0.08105090799498527,,linear
3,12_epo,0.007566770472172468,0.10233822277703386,,linear
4,13_epo,0.016104594156950203,0.06457038633222445,,linear
5,14_epo,0.005526607052901533,0.08805118865678607,,linear
6,15_epo,0.010027488096337052,0.10829243792221968,,linear
7,16_epo,0.012218176819857552,0.07325163062256283,,linear
8,17_epo,-0.0016384503259783134,0.10579243007763584,,linear
9,18_epo,-0.0011456078857716712,0.08438458793463643,,linear
10,19_epo,-0.002180867283636098,0.07917426953523549,,linear
11,1_epo,0.03701249854252864,0.06577888515779684,,linear
12,20_epo,0.023529941553477558,0.0751082129448301,,linear
13,21_epo,0.0005094934999324563,0.0772348071135378,,linear
14,22_epo,0.01593470889800419,0.08204090935985109,,linear
15,23_epo,0.00013552245418857467,0.07392653603045807,,linear
16,24_epo,0.0335213886166108,0.11784141844380336,,linear
17,25_epo,0.006488160187187009,0.07354290476297909,,linear
18,2_epo,0.001729225421462699,0.0781703768149582,,linear
19,3_epo,-0.002491637941687941,0.08899023118985838,,linear
20,4_epo,0.0034360558937017727,0.07626705138287515,,linear
21,5_epo,0.014119461530949784,0.0679288685486642,,linear
22,6_epo,0.024642582726670192,0.08680996301794996,,linear
23,7_epo,0.031709601866799185,0.07881853319452502,,linear
24,8_epo,0.012362405054513434,0.07637863941168822,,linear
25,9_epo,-0.004689775729878276,0.07732267730290476,,linear
