,participant,par1,par2,par3,name
0,0_epo,0.10361786424071456,2.0517322401060784e-16,,pieron
1,10_epo,0.07149419322209055,1.1461330557003789e-21,,pieron
2,11_epo,0.10113197244623587,8.898351010893013e-28,,pieron
3,12_epo,0.10604485161831237,3.924390395195915e-22,,pieron
4,13_epo,0.07246163751087069,9.605647477776375e-18,,pieron
5,14_epo,0.09073321868271542,5.496036143986082e-19,,pieron
6,15_epo,0.11320410682226169,7.472090494253424e-27,,pieron
7,16_epo,0.07923656306103789,4.351987841923278e-25,,pieron
8,17_epo,0.10284891219578125,0.02171768395874918,,pieron
9,18_epo,0.08356351026769512,0.0032678038202524806,,pieron
10,19_epo,0.07669707931521802,0.019117799435889725,,pieron
11,1_epo,0.0838661123848689,8.453963574876671e-24,,pieron
12,20_epo,0.08657065588708895,3.3824825590237705e-18,,pieron
13,21_epo,0.077003746730667,0.006550336884512283,,pieron
14,22_epo,0.08985780118913239,4.794998589613921e-17,,pieron
15,23_epo,0.07399311807571006,1.8018143352206397e-15,,pieron
16,24_epo,0.13421874999999656,2.1507503719945666e-26,,pieron
17,25_epo,0.07672338691390386,4.900003398792755e-20,,pieron
18,2_epo,0.07901826225045304,1.8238464128709793e-27,,pieron
19,3_epo,0.08776789721790916,5.4284554879405e-20,,pieron
20,4_epo,0.07794935926257889,4.043006802566312e-24,,pieron
21,5_epo,0.0748486767836366,2.996707441615271e-18,,pieron
22,6_epo,0.09888482862033184,1.1763179360775987e-18,,pieron
23,7_epo,0.09436363891376477,5.189142530043914e-19,,pieron
24,8_epo,0.08245002814342978,1.024961564965988e-18,,pieron
25,9_epo,0.07502174032104199,9.130514892566886e-17,,pieron
