,participant,par1,par2,par3,name
0,0_epo,0.5860968145203874,0.3122397180540187,2.6281344806730383e-10,fechner
1,10_epo,0.6215628162085486,0.2954909649458625,4.458596755462052e-05,fechner
2,11_epo,8.855586755432757e-13,0.05785969142970081,0.08668151806574889,fechner
3,12_epo,0.5661101877064486,0.27880543879561376,2.7701177010580373e-12,fechner
4,13_epo,6.533112044716793e-07,0.04093224580069798,0.07352686435689114,fechner
5,14_epo,0.6585303918156824,0.2746286004725759,3.78052159341423e-11,fechner
6,15_epo,1.7347018258839109,0.011355367047772014,0.10178098887216852,fechner
7,16_epo,1.7672231740761823e-06,0.04579410280974952,0.0807511665301468,fechner
8,17_epo,3.057050119114474e-06,0.05336643574530229,0.09778623218620336,fechner
9,18_epo,6.870434302312829e-10,0.021764403202241035,0.08530601793518197,fechner
10,19_epo,4.110672675479432e-06,0.030476724016506425,0.07362654453465588,fechner
11,1_epo,1.9837670487609315e-06,0.04563343076133049,0.09048138013828859,fechner
12,20_epo,3.2535970287048393e-10,0.03733249329491098,0.08605334338778485,fechner
13,21_epo,0.00032548162622743544,0.029526558290049874,0.08943746225189161,fechner
14,22_epo,4.404624537895622,0.19451637011325706,0.043738048706368965,fechner
15,23_epo,0.9508528580653279,0.29001444726501385,1.9421179514168418e-10,fechner
16,24_epo,3.993283122475863e-06,0.025374550242551246,0.08253795038179715,fechner
17,25_epo,6.067780356976366e-11,0.06575951166453048,0.11705748847159242,fechner
18,2_epo,0.00597069446518401,0.029125491982533263,0.08730109319725689,fechner
19,3_epo,0.0030839106628360764,0.043680060413710156,0.11200447377984246,fechner
20,4_epo,1.3730799337699322e-09,0.0392351477438392,0.08566271790829481,fechner
21,5_epo,6.520673152433519e-11,0.036500027767246784,0.08125502279323255,fechner
22,6_epo,2.098242226776688e-09,0.026431328003432057,0.08725851485536122,fechner
23,7_epo,18.50999999985654,0.11662717646041644,0.0755322187752413,fechner
24,8_epo,1.0842951167258553e-05,0.03594129502613678,0.07852593174972518,fechner
25,9_epo,2.415433920843757e-05,0.024473435889216463,0.12367871027195307,fechner
