,participant,gof,name
0,0_epo,0.062412940593950354,pieron
1,10_epo,0.18418768510384226,pieron
2,11_epo,0.15570378625921627,pieron
3,12_epo,0.2664990591010218,pieron
4,13_epo,0.030203840065813493,pieron
5,14_epo,0.03681996300125912,pieron
6,15_epo,0.38870567720794197,pieron
7,16_epo,0.09706359862471231,pieron
8,17_epo,0.2142201496042424,pieron
9,18_epo,0.0406572729978313,pieron
10,19_epo,0.176309097898529,pieron
11,1_epo,0.03827636309812031,pieron
12,20_epo,0.1950637360150963,pieron
13,21_epo,0.3621387658483967,pieron
14,22_epo,0.07551265351341986,pieron
15,23_epo,0.19898913127527174,pieron
16,24_epo,0.2567979813142037,pieron
17,25_epo,0.08924777415664893,pieron
18,2_epo,0.2851067520261506,pieron
19,3_epo,0.17012913262474877,pieron
20,4_epo,0.11396274192822477,pieron
21,5_epo,0.09565089280321476,pieron
22,6_epo,0.2579661043080318,pieron
23,7_epo,0.23607034039513314,pieron
24,8_epo,0.030921311558892228,pieron
25,9_epo,0.32582512467226477,pieron
