,participant,par1,par2,par3,name
0,0_epo,0.030815004363974944,0.0009683779220166673,,pieron
1,10_epo,0.03864678899080831,1.0511413789888938e-25,,pieron
2,11_epo,0.034444060773514175,1.0566343752441288e-23,,pieron
3,12_epo,0.04059352103076605,1.3487947511285565e-16,,pieron
4,13_epo,0.037791918682753244,2.2862981325281584e-23,,pieron
5,14_epo,0.03353493001635941,1.449634023499181e-18,,pieron
6,15_epo,0.03253365589224879,0.0590073852723842,,pieron
7,16_epo,0.03594603825136584,1.7165613297609217e-27,,pieron
8,17_epo,0.030390433985233275,3.9317736283978043e-23,,pieron
9,18_epo,0.04161387947629613,1.6749187147359172e-16,,pieron
10,19_epo,0.03086874658401785,0.02676987901213644,,pieron
11,1_epo,0.037541004813554456,6.516044468726041e-17,,pieron
12,20_epo,0.04028365148725251,0.0005423401311511844,,pieron
13,21_epo,0.03316358803583063,9.259404190381428e-17,,pieron
14,22_epo,0.03463024973759368,0.03385682887496317,,pieron
15,23_epo,0.04081357758552793,3.2388903119367356e-21,,pieron
16,24_epo,0.03633256392045448,8.361925595342725e-29,,pieron
17,25_epo,0.034041497612795055,0.04614155244157808,,pieron
18,2_epo,0.03752658317401569,4.38660496281771e-19,,pieron
19,3_epo,0.037906617057211545,0.03240787739111451,,pieron
20,4_epo,0.0359311311049046,1.4043169336404634e-18,,pieron
21,5_epo,0.032369603300180724,7.730836871165916e-29,,pieron
22,6_epo,0.030609876271322403,0.03967004990546172,,pieron
23,7_epo,0.04075690881528906,1.1725123624225778e-24,,pieron
24,8_epo,0.032086083373613336,0.04491102412187193,,pieron
25,9_epo,0.03688244047636799,2.4737870194163984e-23,,pieron
