,participant,par1,par2,par3,name
0,0_epo,9.629422579235857,0.20610485901959782,0.3233083510689168,fechner
1,10_epo,18.50999999964675,0.3270475268798701,0.2613473682066044,fechner
2,11_epo,16.893678196370406,0.6711519617561522,0.32767984917903614,fechner
3,12_epo,5.958577669730495,0.3607362482597577,0.24533105753542528,fechner
4,13_epo,18.50999999803242,0.20851058503894943,0.26289287492248714,fechner
5,14_epo,18.509999999610134,0.27270832729211364,0.33789730035656834,fechner
6,15_epo,9.842760036840502,0.3874923392070639,0.3462587033396933,fechner
7,16_epo,18.509999984199954,0.16885635775107272,0.2557353600694947,fechner
8,17_epo,18.509999999999998,0.5585849825523245,0.4879165213469309,fechner
9,18_epo,0.2048167527959005,0.5347469945665829,0.011535073848534388,fechner
10,19_epo,2.573227884626131e-09,0.1350818046523042,0.2810964877464063,fechner
11,1_epo,18.509999999929565,0.37040450979640877,0.2232662099073473,fechner
12,20_epo,18.509999987920786,0.2850263119417812,0.23883186316029165,fechner
13,21_epo,18.50999999989914,0.19483802935073447,0.24015218657958398,fechner
14,22_epo,15.341858692203624,0.16893181086166584,0.31867723348578286,fechner
15,23_epo,2.914077504691595e-10,0.10832673793595318,0.2637581866872322,fechner
16,24_epo,8.69888687024183,0.45103938859255593,0.4409920973411778,fechner
17,25_epo,18.509999995979193,0.2132760731637569,0.20596324484965117,fechner
18,2_epo,9.034773742287305,0.28872873255511583,0.22384429300787334,fechner
19,3_epo,0.0064129034020870505,0.01418247711922127,0.39651466188167456,fechner
20,4_epo,18.509999988452584,0.20347307659258843,0.2736459248292222,fechner
21,5_epo,4.522376904156296,0.3975807531219627,0.15046629571961564,fechner
22,6_epo,1.296253988710954,0.5789199495269408,0.07026339048942773,fechner
23,7_epo,18.50999999999983,0.43948828454982125,0.2798460931278716,fechner
24,8_epo,1.5654282296803395,0.009434631868773965,0.3432111938472761,fechner
25,9_epo,10.083039617030485,0.23570476922037123,0.31839812249278143,fechner
