,participant,gof,name
0,0_epo,0.005476859688161082,fechner
1,10_epo,0.002403830324465464,fechner
2,11_epo,0.004458060786265365,fechner
3,12_epo,0.0036144313144391487,fechner
4,13_epo,0.002327038652420674,fechner
5,14_epo,0.002304528839110957,fechner
6,15_epo,0.004534176196867363,fechner
7,16_epo,0.002230421202721566,fechner
8,17_epo,0.0027523974191820373,fechner
9,18_epo,0.003801425961761196,fechner
10,19_epo,0.001925538200830733,fechner
11,1_epo,0.00374428151474751,fechner
12,20_epo,0.002678668127220803,fechner
13,21_epo,0.002343803213464518,fechner
14,22_epo,0.0040029655208450475,fechner
15,23_epo,0.002502377573709557,fechner
16,24_epo,0.006655091672497573,fechner
17,25_epo,0.0025417275079674642,fechner
18,2_epo,0.0026555013573750326,fechner
19,3_epo,0.0033513302840585055,fechner
20,4_epo,0.0023911280197372303,fechner
21,5_epo,0.00279627949644287,fechner
22,6_epo,0.003681607181362834,fechner
23,7_epo,0.003906034290934983,fechner
24,8_epo,0.002511883187600614,fechner
25,9_epo,0.0022379485979276675,fechner
