,participant,par1,par2,par3,name
0,0_epo,-0.0016996513565894038,0.010253802408135233,,linear
1,10_epo,8.05849494431854e-05,0.008355152945612287,,linear
2,11_epo,-0.00010102474021857369,0.008702055884542316,,linear
3,12_epo,3.9130110411012e-05,0.008573176695559681,,linear
4,13_epo,0.001294856232594636,0.006799996252087951,,linear
5,14_epo,0.0007067000936341088,0.007699322014922033,,linear
6,15_epo,1.8195201055837273e-06,0.00815173996200902,,linear
7,16_epo,-0.0017692377021384655,0.009552261113376726,,linear
8,17_epo,0.00019535819436261695,0.008473081059527895,,linear
9,18_epo,-0.0015355665921416787,0.009347815809038323,,linear
10,19_epo,0.00018615071670744496,0.008152442892796034,,linear
11,1_epo,0.001230584120887977,0.0070886876265708705,,linear
12,20_epo,-0.0006439286203088058,0.008641295118003158,,linear
13,21_epo,-0.00033221403823323656,0.009126858579451131,,linear
14,22_epo,-0.0004401990585991742,0.009686491536662206,,linear
15,23_epo,-3.955860567339542e-06,0.007312915013079291,,linear
16,24_epo,0.00032013040564120033,0.008199419786151744,,linear
17,25_epo,0.001481969507903872,0.007832964422820355,,linear
18,2_epo,0.0004361155761754418,0.007499062304264863,,linear
19,3_epo,0.001789253247560625,0.00801275808947137,,linear
20,4_epo,0.00022028639160434133,0.007272570617316596,,linear
21,5_epo,-0.0012745368346577868,0.008959854794928664,,linear
22,6_epo,-0.0007071682576724902,0.00957310294805163,,linear
23,7_epo,-0.0010326343134467912,0.009402242822346092,,linear
24,8_epo,-0.0016887539781218007,0.009993765107312853,,linear
25,9_epo,0.00036651226492681577,0.007615146146707032,,linear
