,participant,gof,name
0,0_epo,0.06151404946781483,fechner
1,10_epo,0.17415421174321694,fechner
2,11_epo,0.13580231069860543,fechner
3,12_epo,0.22721808805370852,fechner
4,13_epo,0.029502020437204932,fechner
5,14_epo,0.034965722497525435,fechner
6,15_epo,0.3393326149633399,fechner
7,16_epo,0.09513719959082644,fechner
8,17_epo,0.20629609895811463,fechner
9,18_epo,0.040667682799723284,fechner
10,19_epo,0.16694106535257136,fechner
11,1_epo,0.03653984782520423,fechner
12,20_epo,0.17973289807928286,fechner
13,21_epo,0.32927915421739007,fechner
14,22_epo,0.07566649938929551,fechner
15,23_epo,0.19704115644202957,fechner
16,24_epo,0.23454873719853314,fechner
17,25_epo,0.08785871214179684,fechner
18,2_epo,0.2586367768362256,fechner
19,3_epo,0.17012913262474877,fechner
20,4_epo,0.10925955510444572,fechner
21,5_epo,0.09514647927719179,fechner
22,6_epo,0.23679239142231553,fechner
23,7_epo,0.22941466148864836,fechner
24,8_epo,0.030926108122757454,fechner
25,9_epo,0.3060922801387164,fechner
