,participant,gof,name
0,0_epo,0.002825046081210868,pieron
1,10_epo,0.001032641588800603,pieron
2,11_epo,0.001971860555428879,pieron
3,12_epo,0.0038161474302336844,pieron
4,13_epo,0.002119367337656245,pieron
5,14_epo,0.002123244300560435,pieron
6,15_epo,0.0027054515663151777,pieron
7,16_epo,0.002867643906837025,pieron
8,17_epo,0.0016404635462167116,pieron
9,18_epo,0.0016898554674086958,pieron
10,19_epo,0.002752514142386152,pieron
11,1_epo,0.0024889367423181668,pieron
12,20_epo,0.0016712970340565993,pieron
13,21_epo,0.0014718013976331263,pieron
14,22_epo,0.004892655720804469,pieron
15,23_epo,0.0026220233564761553,pieron
16,24_epo,0.005390403004431909,pieron
17,25_epo,0.0023922932446604115,pieron
18,2_epo,0.0014947222704662629,pieron
19,3_epo,0.0028367331077293755,pieron
20,4_epo,0.0022947413140512103,pieron
21,5_epo,0.002961541978378878,pieron
22,6_epo,0.0016088864369189163,pieron
23,7_epo,0.004018343723876628,pieron
24,8_epo,0.001445531022886226,pieron
25,9_epo,0.0023158437384527874,pieron
