,participant,par1,par2,par3,name
0,0_epo,0.008918149729276292,0.06502998590613385,,linear
1,10_epo,-0.023038210138478288,0.06866979551514507,,linear
2,11_epo,-0.02540608964175487,0.09572981389757816,,linear
3,12_epo,0.00596682559982385,0.06768820327528527,,linear
4,13_epo,-0.0016333821583371932,0.06851569096191035,,linear
5,14_epo,-0.001378950033078212,0.05556053290330552,,linear
6,15_epo,-0.013537286320882115,0.0692886327683072,,linear
7,16_epo,0.012806856102985709,0.06922884175039679,,linear
8,17_epo,0.0036834612641799547,0.07217936763049393,,linear
9,18_epo,-0.0021225056695592937,0.0731516711732344,,linear
10,19_epo,-0.00589543395889479,0.07294633225176529,,linear
11,1_epo,-2.8127343366435298e-05,0.07864763265919295,,linear
12,20_epo,-0.002857049776876952,0.06316205230587346,,linear
13,21_epo,0.0001335675566894734,0.06368063156942472,,linear
14,22_epo,-0.0377172487370403,0.09350107607308922,,linear
15,23_epo,-0.004353842196856084,0.060084099695714266,,linear
16,24_epo,-0.01306335498064648,0.06431551880929154,,linear
17,25_epo,-0.005666722868787888,0.07486779955018907,,linear
18,2_epo,-0.014763921885466047,0.08150043100226123,,linear
19,3_epo,0.014409430442647087,0.06775297008525571,,linear
20,4_epo,-0.010499956650594555,0.07149438179504997,,linear
21,5_epo,-0.010651295394812355,0.05830638365262819,,linear
22,6_epo,-0.01120006831527087,0.06240167595979644,,linear
23,7_epo,-0.026441419385932807,0.06851256762798763,,linear
24,8_epo,-0.026910264301954756,0.08539021858113827,,linear
25,9_epo,-0.0027165924694305676,0.08839592636689009,,linear
